0, 0, 15.2876, 15.2848, 15.2843, 15.2892, 15.2896, 15.3007, 15.2999, 15.2900, 15.2860, 15.2772
0, 8, 15.2889, 15.3033, 15.3013, 15.2992, 15.2894, 15.2740, 15.2798, 15.2882, 15.2880, 15.2873
0, 16, 15.2853, 15.2876, 15.2879, 15.2874, 15.2885, 15.2881, 15.2816, 15.2870, 15.2869, 15.2865
0, 24, 15.2864, 15.2858, 15.2863, 15.2790, 15.2862, 15.2819, 15.2859, 15.2853, 15.2808, 15.2803
0, 32, 15.2842, 15.2836, 15.2839, 15.2668, 15.2761, 15.2842, 15.2858, 15.2862, 15.2859, 15.2863
0, 40, 15.2861, 15.2869, 15.2861, 15.2855, 15.2859, 15.2863, 15.2862, 15.2854, 15.2857, 15.2860
0, 48, 15.2861, 15.2860, 15.2806, 15.2865, 15.2858, 15.2718, 15.2863, 15.2858, 15.2859, 15.2859
0, 56, 15.2855, 15.2868, 15.2857, 15.2860, 15.2857, 15.2865, 15.2857, 15.2854, 15.2855, 15.2863
0, 64, 15.2830, 15.2854, 15.2867, 15.2857, 15.2841, 15.2759, 15.2860, 15.2854, 15.2741, 15.2857
0, 72, 15.2858, 15.2855, 15.2856, 15.2863, 15.2836, 15.2861, 15.2854, 15.2859, 15.2863, 15.2855
0, 80, 15.2860, 15.2863, 15.2859, 15.2860, 15.2855, 15.2846, 15.2830, 15.2851, 15.2783, 15.2848
0, 88, 15.2857, 15.2834, 15.2831, 15.2855, 15.2859, 15.2857, 15.2850, 15.2856, 15.2857, 15.2851
0, 96, 15.2860, 15.2826, 15.2867, 15.2862, 15.2811, 15.2859, 15.2853, 15.2902, 15.2861, 15.2789
0, 104, 15.2859, 15.2857, 15.2861, 15.2854, 15.2853, 15.2859, 15.2853, 15.2864, 15.2856, 15.2861
0, 112, 15.2855, 15.2812, 15.2857, 15.2855, 15.2772, 15.2868, 15.2793, 15.2856, 15.2851, 15.2858
0, 120, 15.2859, 15.2860, 15.2866, 15.2853, 15.2861, 15.2857, 15.2862, 15.2858, 15.2856, 15.2852
0, 128, 15.2795, 15.2841, 15.2853, 15.2791, 15.2796, 15.2853, 15.2781, 15.2855, 15.2862, 15.2858
8, 0, 15.2852, 15.2854, 15.2864, 15.2801, 15.2863, 15.2857, 15.2861, 15.2856, 15.2816, 15.2856
8, 8, 6.2011, 6.1341, 6.0897, 6.2242, 6.1976, 6.1551, 6.1919, 6.1979, 6.1959, 6.1968
8, 16, 5.2367, 5.2755, 5.2565, 5.2349, 5.2374, 5.2185, 5.1840, 5.3147, 5.3047, 5.2753
8, 24, 4.9682, 5.3678, 5.9852, 5.3629, 5.4375, 4.7348, 5.4991, 5.3148, 5.1657, 5.4310
8, 32, 4.7786, 4.5073, 4.7462, 4.6868, 4.7797, 4.7157, 4.7249, 4.7580, 4.7609, 4.7779
8, 40, 4.6567, 4.6622, 4.6598, 4.6642, 4.6588, 4.6621, 4.6605, 4.6587, 4.6602, 4.6591
8, 48, 8.5867, 4.5852, 4.5871, 4.5827, 4.5872, 4.5888, 4.5858, 4.5855, 4.5364, 4.5825
8, 56, 8.5347, 4.5298, 4.5320, 4.5328, 4.5338, 4.3983, 4.5343, 4.5384, 4.5301, 4.5356
8, 64, 8.4803, 4.4825, 4.4826, 4.4825, 4.4820, 4.4571, 4.4890, 4.4851, 4.4307, 4.4865
8, 72, 8.4548, 4.4563, 4.4579, 4.4585, 4.4557, 4.4601, 4.4563, 4.4590, 4.4592, 4.3985
8, 80, 8.4268, 4.4225, 4.4273, 4.4253, 4.3157, 4.3774, 4.4347, 4.4271, 4.4286, 4.4324
8, 88, 8.3992, 4.4016, 4.4003, 4.4007, 4.4050, 4.4031, 4.4000, 4.4019, 4.3393, 4.4010
8, 96, 8.3987, 4.4044, 4.3231, 4.3992, 4.3944, 4.3952, 4.3956, 4.3947, 4.3971, 4.3965
8, 104, 8.3665, 4.3624, 4.3615, 4.3598, 4.3614, 4.3622, 4.3634, 4.3666, 4.3619, 4.3662
8, 112, 8.3661, 4.3601, 4.3623, 4.3613, 4.3603, 4.3639, 4.3600, 4.3630, 4.3648, 4.3641
8, 120, 8.3373, 4.3348, 4.3400, 4.3308, 4.3308, 4.3325, 4.3282, 4.3328, 4.3299, 4.2704
8, 128, 8.3358, 4.3400, 4.3370, 4.2484, 4.3300, 4.3284, 4.3329, 4.3346, 4.3337, 4.3285
16, 0, 15.2863, 15.2992, 15.2857, 15.2884, 15.2955, 15.2674, 15.2676, 15.2531, 15.2672, 15.2673
16, 8, 5.9816, 5.9817, 5.9816, 5.8467, 6.0022, 5.9878, 5.9412, 5.9773, 5.9560, 5.9420
16, 16, 5.0849, 5.0765, 5.0749, 5.0741, 5.0773, 5.0743, 5.0752, 5.0739, 5.0764, 5.0781
16, 24, 4.8059, 4.8022, 4.8039, 4.8019, 4.8012, 4.7124, 4.7961, 4.7993, 4.7985, 4.7964
16, 32, 4.6055, 4.6045, 4.6037, 4.6097, 4.6025, 4.6030, 4.6039, 4.6053, 4.6051, 4.6073
16, 40, 4.5340, 4.5324, 4.5358, 4.5336, 4.5317, 4.5338, 4.5382, 4.5316, 4.5338, 4.5314
16, 48, 8.4487, 4.4452, 4.4472, 4.4463, 4.4471, 4.4462, 4.4482, 4.4437, 4.4469, 4.4458
16, 56, 8.4254, 4.4203, 4.4253, 4.4223, 4.4258, 4.4232, 4.4237, 4.4240, 4.4236, 4.4287
16, 64, 8.3774, 4.3786, 4.3827, 4.3807, 4.3785, 4.3817, 4.3812, 4.3786, 4.3825, 4.3755
16, 72, 8.3710, 4.3726, 4.3711, 4.3726, 4.3684, 4.3749, 4.3701, 4.3722, 4.3715, 4.3749
16, 80, 8.3499, 4.3459, 4.3459, 4.3459, 4.3475, 4.3473, 4.3453, 4.3469, 4.3484, 4.3476
16, 88, 8.3319, 4.3298, 4.3267, 4.3313, 4.3318, 4.3323, 4.3326, 4.3274, 4.3248, 4.3268
16, 96, 8.3244, 4.2952, 4.3264, 4.3277, 4.3286, 4.3305, 4.3275, 4.3328, 4.3297, 4.3322
16, 104, 8.3055, 4.3087, 4.3099, 4.3066, 4.3067, 4.3092, 4.2529, 4.3089, 4.3068, 4.3079
16, 112, 8.3023, 4.1390, 4.1319, 4.3061, 4.3058, 4.3090, 4.3072, 4.3057, 4.3079, 4.3057
16, 120, 8.2840, 4.1406, 4.2871, 4.2886, 4.2869, 4.2896, 4.2850, 4.2893, 4.2856, 4.2843
16, 128, 8.2804, 4.2778, 4.2716, 4.2811, 4.2822, 4.2813, 4.2830, 4.2827, 4.2835, 4.2859
24, 0, 15.2849, 15.2867, 15.2852, 15.2920, 15.2945, 15.2854, 15.2863, 15.2867, 15.2854, 15.2856
24, 8, 6.1487, 6.1609, 6.0676, 6.1627, 6.1652, 6.0197, 6.1542, 6.1727, 6.0668, 6.0987
24, 16, 5.2122, 5.2012, 5.2008, 5.0405, 5.2016, 5.1988, 5.2007, 5.2004, 5.2012, 5.2002
24, 24, 4.8890, 4.8905, 4.8889, 4.8902, 4.8897, 4.8910, 4.8915, 4.8893, 4.8936, 4.8894
24, 32, 4.7128, 4.7129, 4.7104, 4.7114, 4.7163, 4.7132, 4.7108, 4.7135, 4.7159, 4.7150
24, 40, 4.6295, 4.5643, 4.6274, 4.6268, 4.6279, 4.6291, 4.6277, 4.6249, 4.6256, 4.6237
24, 48, 8.5595, 4.5607, 4.5605, 4.5619, 4.5620, 4.5606, 4.5614, 4.5449, 4.5738, 4.4999
24, 56, 8.5147, 4.5194, 4.5164, 4.5149, 4.5185, 4.5155, 4.5180, 4.5152, 4.5139, 4.5115
24, 64, 8.4694, 4.4689, 4.4728, 4.4705, 4.4729, 4.4714, 4.4724, 4.4750, 4.3362, 4.4717
24, 72, 8.4481, 4.4469, 4.4478, 4.4493, 4.4516, 4.4526, 4.4107, 4.4482, 4.4499, 4.4520
24, 80, 8.4316, 4.4275, 4.4303, 4.4277, 4.4265, 4.4225, 4.4242, 4.4244, 4.4282, 4.4242
24, 88, 8.4039, 4.4023, 4.4026, 4.4032, 4.4030, 4.4014, 4.2906, 4.4070, 4.2652, 4.4030
24, 96, 8.4031, 4.3998, 4.4016, 4.4056, 4.3739, 4.3498, 4.4008, 4.4011, 4.4010, 4.4011
24, 104, 8.3742, 4.3802, 4.3763, 4.3785, 4.3782, 4.3782, 4.3796, 4.3769, 4.2603, 4.3764
24, 112, 8.3714, 4.3759, 4.3747, 4.3758, 4.3742, 4.3753, 4.3741, 4.3764, 4.3752, 4.3731
24, 120, 8.2763, 4.3530, 4.3535, 4.3548, 4.3556, 4.3588, 4.3526, 4.3556, 4.3564, 4.2144
24, 128, 8.3514, 4.2870, 4.3289, 4.3550, 4.3496, 4.3498, 4.3532, 4.3489, 4.3519, 4.3531
32, 0, 15.2929, 15.2892, 15.2941, 15.2930, 15.2861, 15.2795, 15.2875, 15.2873, 15.2882, 15.2877
32, 8, 7.0468, 6.8651, 6.8498, 6.9440, 6.9173, 6.9505, 6.9720, 7.0451, 7.0308, 7.0366
32, 16, 6.2296, 6.2281, 6.2310, 6.2259, 6.2275, 6.2278, 6.2275, 6.1840, 6.2237, 6.1609
32, 24, 8.9670, 5.9381, 5.9646, 5.9642, 5.9630, 5.9627, 5.9081, 5.9621, 5.9623, 5.9612
32, 32, 8.8075, 5.7109, 5.8117, 5.8107, 5.8125, 5.8128, 5.8117, 5.7200, 5.8106, 5.8120
32, 40, 8.7334, 5.7360, 5.7318, 5.7357, 5.7368, 5.7349, 5.7338, 5.7317, 5.7386, 5.7343
32, 48, 8.6762, 5.6756, 5.6786, 5.6780, 5.6776, 5.6765, 5.6748, 5.6766, 5.6799, 5.6756
32, 56, 8.6346, 5.6340, 5.6351, 5.6364, 5.5840, 5.6330, 5.6353, 5.6359, 5.6341, 5.6364
32, 64, 8.5711, 5.5935, 5.5461, 5.5967, 5.5958, 5.5954, 5.5974, 5.5953, 5.4950, 5.5692
32, 72, 8.5728, 5.5719, 5.5721, 5.5737, 5.5744, 5.5732, 5.5747, 5.5740, 5.5769, 5.5755
32, 80, 8.5518, 5.5515, 5.5510, 5.5520, 5.5539, 5.5504, 5.5528, 5.5516, 5.5513, 5.5522
32, 88, 8.5308, 5.5334, 5.5283, 5.5321, 5.4800, 5.5312, 5.5315, 5.5304, 5.5305, 5.5306
32, 96, 8.5279, 5.5294, 5.5287, 5.5295, 5.5292, 5.5289, 5.4367, 5.5261, 5.5284, 5.5268
32, 104, 8.4555, 5.5083, 5.5097, 5.5067, 5.5082, 5.5084, 5.5050, 5.5042, 5.5042, 5.5076
32, 112, 8.5050, 5.5056, 5.5059, 5.5058, 5.4048, 5.5044, 5.5057, 5.4438, 5.5073, 5.5049
32, 120, 8.4488, 5.4239, 5.3552, 5.4108, 5.4868, 5.4805, 5.4823, 5.4808, 5.4819, 5.4804
32, 128, 8.4802, 5.4805, 5.4576, 5.4847, 5.4060, 5.4806, 5.4816, 5.4797, 5.4835, 5.4808
40, 0, 15.2677, 15.2666, 15.2623, 15.2670, 15.2614, 15.2673, 15.2640, 15.2670, 15.2671, 15.2638
40, 8, 7.0698, 7.0716, 6.9810, 7.0708, 7.0704, 7.0688, 7.0650, 7.0671, 6.9866, 6.9784
40, 16, 6.2929, 6.2932, 6.2923, 6.2949, 6.2944, 6.2933, 6.2935, 6.2013, 6.2435, 6.2318
40, 24, 8.9723, 6.0291, 6.0275, 5.9201, 6.0279, 5.9842, 6.0286, 6.0292, 6.0256, 6.0271
40, 32, 8.8790, 5.8795, 5.8781, 5.8783, 5.8760, 5.8755, 5.8780, 5.8760, 5.7901, 5.8561
40, 40, 8.7672, 5.8023, 5.7304, 5.7512, 5.8016, 5.6893, 5.8040, 5.8027, 5.8012, 5.8025
40, 48, 8.7477, 5.7456, 5.6540, 5.7465, 5.7448, 5.7469, 5.7443, 5.7499, 5.7460, 5.7467
40, 56, 8.7060, 5.6174, 5.7056, 5.7023, 5.7046, 5.7009, 5.7051, 5.7036, 5.7080, 5.7035
40, 64, 8.6626, 5.6648, 5.6096, 5.6634, 5.6632, 5.6652, 5.6632, 5.6635, 5.6682, 5.6212
40, 72, 8.6455, 5.6449, 5.6434, 5.6445, 5.6478, 5.6493, 5.6446, 5.6035, 5.6477, 5.6478
40, 80, 8.6265, 5.6267, 5.6210, 5.6251, 5.6247, 5.6213, 5.6246, 5.6232, 5.6231, 5.5469
40, 88, 8.6061, 5.6019, 5.6039, 5.6019, 5.5987, 5.6000, 5.6057, 5.6032, 5.6019, 5.6053
40, 96, 8.6005, 5.6030, 5.6025, 5.5296, 5.6020, 5.5988, 5.6043, 5.4829, 5.6002, 5.6022
40, 104, 8.5857, 5.5812, 5.5818, 5.5830, 5.5765, 5.5807, 5.5825, 5.5812, 5.5775, 5.5831
40, 112, 8.5793, 5.5849, 5.5811, 5.5812, 5.5826, 5.5357, 5.5837, 5.5801, 5.5835, 5.5803
40, 120, 8.5566, 5.5577, 5.5607, 5.5635, 5.5621, 5.5615, 5.5618, 5.5626, 5.5599, 5.5614
40, 128, 8.5602, 5.5604, 5.5079, 5.5552, 5.5619, 5.5605, 5.5594, 5.5576, 5.5568, 5.5598
48, 0, 15.2669, 15.2686, 15.2675, 15.2669, 15.2674, 15.2644, 15.2670, 15.2664, 15.2666, 15.2673
48, 8, 7.0864, 6.9094, 7.0781, 7.0904, 7.0901, 7.0359, 7.0919, 7.0655, 7.0175, 7.0903
48, 16, 6.2421, 6.2882, 6.2862, 6.2894, 6.1817, 6.2880, 6.2853, 6.2853, 6.2851, 6.2847
48, 24, 8.0231, 6.0246, 6.0245, 6.0246, 6.0255, 6.0248, 6.0257, 6.0234, 6.0252, 6.0244
48, 32, 8.8727, 5.8328, 5.8769, 5.8795, 5.8790, 5.8791, 5.8774, 5.8747, 5.8781, 5.8744
48, 40, 8.8011, 5.7998, 5.7989, 5.8025, 5.8016, 5.8028, 5.8016, 5.8001, 5.8013, 5.7989
48, 48, 8.7445, 5.7410, 5.7433, 5.7423, 5.7431, 5.7458, 5.6735, 5.7460, 5.7432, 5.7444
48, 56, 8.5857, 5.7074, 5.7048, 5.7058, 5.7051, 5.7044, 5.7060, 5.7052, 5.7062, 5.7040
48, 64, 8.6663, 5.6674, 5.6630, 5.6687, 5.6638, 5.6669, 5.6617, 5.6659, 5.6158, 5.6667
48, 72, 8.6477, 5.5432, 5.6471, 5.6480, 5.5879, 5.6174, 5.5598, 5.5470, 5.4923, 5.5636
48, 80, 8.5942, 5.5275, 5.5755, 5.6073, 5.5773, 5.5325, 5.6439, 5.6247, 5.5983, 5.6104
48, 88, 8.6153, 5.5845, 5.5925, 5.6298, 5.5593, 5.5407, 5.5762, 5.5787, 5.5083, 5.5141
48, 96, 8.5870, 5.5674, 5.5807, 5.5335, 5.5674, 5.5069, 5.5802, 5.5444, 5.6161, 5.5881
48, 104, 8.5550, 5.5440, 5.5434, 5.4228, 5.5529, 5.5311, 5.5142, 5.5592, 5.5242, 5.5556
48, 112, 8.5810, 5.5903, 5.5676, 5.5979, 5.6130, 5.6228, 5.5941, 5.5462, 5.5678, 5.5904
48, 120, 8.5459, 5.5672, 5.5673, 5.5647, 5.5653, 5.5336, 5.5659, 5.5623, 5.5658, 5.5391
48, 128, 8.4274, 5.5665, 5.5633, 5.5343, 5.4685, 5.5395, 5.5249, 5.4459, 5.3861, 5.3977
56, 0, 15.2869, 15.2796, 15.2876, 15.2828, 15.2882, 15.2793, 15.2883, 15.2861, 15.2876, 15.2883
56, 8, 7.0347, 6.6755, 6.7703, 7.0705, 7.0687, 7.0706, 7.0708, 7.0711, 7.0711, 7.0717
56, 16, 6.1655, 5.9538, 5.9420, 5.8714, 5.9934, 6.2537, 6.2539, 6.2616, 6.2523, 6.2571
56, 24, 8.8212, 5.7838, 5.7883, 5.7184, 5.6240, 5.6749, 5.6824, 5.5813, 5.6802, 5.6513
56, 32, 8.5221, 5.5453, 5.5560, 5.4753, 5.6347, 5.5323, 5.4901, 5.5260, 5.7951, 5.7810
56, 40, 8.3883, 5.3186, 5.4310, 5.4456, 5.5476, 5.5296, 5.5227, 5.4854, 5.5256, 5.6212
56, 48, 8.4954, 5.5162, 5.5301, 5.5137, 5.4818, 5.3649, 5.3768, 5.3448, 5.5199, 5.7141
56, 56, 8.6694, 5.4218, 5.5510, 5.4855, 5.4086, 5.3131, 5.5369, 5.3841, 5.5095, 5.3709
56, 64, 8.3546, 5.1716, 5.5123, 5.4127, 5.3475, 5.4207, 5.2656, 5.3324, 5.3713, 5.3346
56, 72, 8.2144, 5.2228, 5.3018, 5.3310, 5.4365, 5.3586, 5.4159, 5.3218, 5.4564, 5.2813
56, 80, 8.2589, 5.5011, 5.4373, 5.4250, 5.2841, 5.2535, 5.2846, 5.3042, 5.3378, 5.4101
56, 88, 8.4022, 5.4019, 5.1768, 5.3518, 5.5074, 5.3835, 5.4735, 5.3892, 5.5331, 5.3537
56, 96, 8.2643, 5.3552, 5.3964, 5.4761, 5.5602, 5.4577, 5.4771, 5.4086, 5.4150, 5.3153
56, 104, 8.3817, 5.4996, 5.4221, 5.4876, 5.5273, 5.4001, 5.3020, 5.4091, 5.3587, 5.4314
56, 112, 8.2643, 5.4018, 5.2833, 5.3818, 5.2769, 5.2734, 5.3273, 5.4049, 5.3512, 5.3014
56, 120, 8.4998, 5.3057, 5.3936, 5.4082, 5.4006, 5.4558, 5.4748, 5.4507, 5.2974, 5.2181
56, 128, 8.3712, 5.2140, 5.2802, 5.3065, 5.3992, 5.4073, 5.3596, 5.4118, 5.3190, 5.4302
64, 0, 15.2946, 15.2883, 15.2887, 15.2885, 15.2881, 15.2831, 15.2757, 15.2878, 15.2882, 15.2889
64, 8, 7.0403, 6.8702, 6.7798, 6.9271, 7.0515, 6.9629, 7.0450, 7.0136, 7.0503, 7.0471
64, 16, 8.9847, 6.0323, 5.8042, 5.9027, 5.8018, 5.7580, 5.8039, 5.8493, 6.2200, 6.2386
64, 24, 8.4755, 5.6970, 5.5659, 5.4814, 5.5798, 5.5417, 5.4523, 5.6815, 5.6619, 5.8704
64, 32, 8.7964, 5.7030, 5.8248, 5.5798, 5.3438, 5.6227, 5.6213, 5.4934, 5.4960, 5.4816
64, 40, 8.5093, 5.5340, 5.5472, 5.7320, 5.7319, 5.7329, 5.7347, 5.7348, 5.7336, 5.7351
64, 48, 8.6780, 5.6765, 5.6749, 5.6768, 5.6756, 5.6047, 5.6231, 5.6765, 5.6762, 5.6768
64, 56, 8.6416, 5.6397, 5.6416, 5.6440, 5.6411, 5.6406, 5.6420, 5.6419, 5.5366, 5.5850
64, 64, 8.5765, 5.6091, 5.5975, 5.5641, 5.6256, 5.6078, 5.5145, 5.6019, 5.6027, 5.6018
64, 72, 8.5790, 5.5837, 5.5845, 5.5823, 5.5842, 5.5815, 5.5800, 5.5823, 5.5814, 5.5818
64, 80, 8.5071, 5.5082, 5.5610, 5.5617, 5.5113, 5.5647, 5.5603, 5.5665, 5.4375, 5.4135
64, 88, 8.5238, 5.4777, 5.5595, 5.5549, 5.4782, 5.4467, 5.2562, 5.2631, 5.2691, 5.3692
64, 96, 8.4572, 5.3728, 5.2633, 5.5249, 5.3118, 5.5412, 5.2960, 5.3330, 5.3517, 5.3621
64, 104, 8.3277, 5.4124, 5.4170, 5.3688, 5.5006, 5.4849, 5.4588, 5.3289, 5.4188, 5.3611
64, 112, 8.4921, 5.3709, 5.3778, 5.2570, 5.3832, 5.3247, 5.2921, 5.1656, 5.1886, 5.3730
64, 120, 8.3140, 5.1381, 5.4527, 5.3257, 5.2614, 5.5113, 5.4956, 5.4947, 5.4939, 5.4954
64, 128, 8.4119, 5.4758, 5.4935, 5.4933, 5.4950, 5.4938, 5.4936, 5.4934, 5.4922, 5.4917
72, 0, 15.2673, 15.2677, 15.2668, 15.2687, 15.2682, 15.2678, 15.2681, 15.2678, 15.2591, 15.2676
72, 8, 7.0050, 6.9115, 7.0056, 7.0061, 7.0068, 7.0054, 7.0069, 7.0070, 6.9110, 7.0052
72, 16, 6.1930, 6.1914, 6.1922, 6.1924, 6.1900, 6.1702, 6.1907, 6.1894, 6.1912, 6.1936
72, 24, 8.9307, 5.9303, 5.9626, 5.8432, 5.9320, 5.9507, 5.9160, 5.9380, 5.8724, 5.8967
72, 32, 8.7811, 5.7451, 5.7782, 5.7770, 5.7207, 5.7795, 5.7760, 5.7347, 5.7746, 5.7760
72, 40, 8.6954, 5.6974, 5.6243, 5.6971, 5.6993, 5.6968, 5.7002, 5.6964, 5.7004, 5.6969
72, 48, 8.6411, 5.6392, 5.6402, 5.5363, 5.6310, 5.4815, 5.6423, 5.6436, 5.6429, 5.6449
72, 56, 8.6061, 5.6009, 5.6058, 5.4837, 5.6059, 5.6068, 5.6044, 5.6047, 5.6050, 5.6042
72, 64, 8.5699, 5.5827, 5.4664, 5.5767, 5.5252, 5.5485, 5.6059, 5.5159, 5.5156, 5.5683
72, 72, 8.4221, 5.4919, 5.4082, 5.5506, 5.4980, 5.5396, 5.5396, 5.5386, 5.5393, 5.5400
72, 80, 8.5279, 5.4997, 5.5118, 5.4844, 5.5122, 5.5118, 5.5279, 5.5245, 5.5188, 5.5170
72, 88, 8.4955, 5.3604, 5.4988, 5.3452, 5.5010, 5.4995, 5.5003, 5.5006, 5.5010, 5.4997
72, 96, 8.5008, 5.4625, 5.5019, 5.4983, 5.5033, 5.4998, 5.4982, 5.5019, 5.4983, 5.5000
72, 104, 8.4766, 5.4787, 5.4755, 5.4793, 5.4777, 5.4805, 5.4793, 5.4767, 5.4809, 5.4794
72, 112, 8.4795, 5.4783, 5.4795, 5.4794, 5.4797, 5.4797, 5.3864, 5.4792, 5.4790, 5.4792
72, 120, 8.4547, 5.4558, 5.4569, 5.3820, 5.3761, 5.4586, 5.4553, 5.4585, 5.4557, 5.4592
72, 128, 8.4573, 
80, 0, 15.2703, 
80, 8, 7.0137, 
80, 16, 6.1691, 
80, 24, 8.9290, 
80, 32, 8.7773, 
80, 40, 8.6983, 
80, 48, 8.6406,
80, 56, 8.5776, 
80, 64, 8.5589, 
80, 72, 8.5161, 
80, 80, 8.5198, 
80, 88, 8.4959, 
80, 96, 8.4958,
80, 104, 8.4748, 
80, 112, 8.4715, 
80, 120, 8.4544, 
80, 128, 8.4519, 
88, 0, 15.2724, 
88, 8, 6.9873, 
88, 16, 6.1542,
88, 24, 8.9006, 
88, 32, 8.7493, 
88, 40, 8.6693, 
88, 48, 8.6154,
88, 56, 8.5705, 
88, 64, 8.5328, 
88, 72, 8.5124,
88, 80, 8.3478, 
88, 88, 8.4714, 
88, 96, 8.4704, 
88, 104, 8.4510, 
88, 112, 8.4493, 
88, 120, 8.4271, 
88, 128, 8.3815,
96, 0, 15.2667, 
96, 8, 6.9703, 
96, 16, 6.1468,
96, 24, 8.8768, 
96, 32, 8.7240, 
96, 40, 8.6451, 
96, 48, 8.5833, 
96, 56, 8.5483, 
96, 64, 8.5077, 
96, 72, 8.4843, 
96, 80, 8.3588, 
96, 88, 8.4484, 
96, 96, 8.4492, 
96, 104, 8.4269, 
96, 112, 8.4255, 
96, 120, 8.4073, 
96, 128, 8.4029, 
104, 0, 15.2920, 
104, 8, 6.9265, 
104, 16, 6.0897, 
104, 24, 8.8704, 
104, 32, 8.7180, 
104, 40, 8.6420, 
104, 48, 8.5805, 
104, 56, 8.5429, 
104, 64, 8.5001, 
104, 72, 8.4849, 
104, 80, 8.4027, 
104, 88, 8.4390, 
104, 96, 8.4419, 
104, 104, 8.4208, 
104, 112, 8.4146, 
104, 120, 8.3925, 
104, 128, 8.3933, 
112, 0, 15.2870, 
112, 8, 6.8987, 
112, 16, 6.0827, 
112, 24, 8.8128, 
112, 32, 8.6283, 
112, 40, 8.5818, 
112, 48, 8.5208, 
112, 56, 8.4797, 
112, 64, 8.4433, 
112, 72, 8.4231, 
112, 80, 8.4006, 
112, 88, 8.3831, 
112, 96, 8.3789, 
112, 104, 8.3589, 
112, 112, 8.3580, 
112, 120, 8.3340, 
112, 128, 8.3358, 
120, 0, 15.2871, 
120, 8, 6.9250, 
120, 16, 6.1284, 
120, 24, 8.8593, 
120, 32, 8.6707, 
120, 40, 8.6231, 
120, 48, 8.5613,
120, 56, 8.4811, 
120, 64, 8.4867, 
120, 72, 8.4071, 
120, 80, 8.4436, 
120, 88, 8.4179, 
120, 96, 8.4185, 
120, 104, 8.3952, 
120, 112, 8.3956, 
120, 120, 8.3792, 
120, 128, 8.3772, 
128, 0, 15.2926, 
128, 8, 6.8433, 
128, 16, 6.0778, 
128, 24, 8.8070, 
128, 32, 8.6520, 
128, 40, 8.5740, 
128, 48, 8.5191, 
128, 56, 8.4762, 
128, 64, 8.4751, 
128, 72, 8.4155, 
128, 80, 8.3951, 
128, 88, 10.3766, 
128, 96, 10.3758, 
128, 104, 10.3583, 
128, 112, 10.3567, 
128, 120, 10.3345, 
128, 128, 10.3351, 
